"MATHEMATICS","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","002
320","37","2.581","18.9","13.5","18.9","16.2","13.5","10.8","8.1",".",".",".",".",".",".",".",".","."
"","320
003","32","2.935","25.0","9.4","31.3","3.1","25.0",".","3.1",".","3.1",".",".",".",".",".",".","."
"","320
004","38","2.987","23.7","21.1","26.3","7.9","15.8",".","5.3",".",".",".",".",".",".",".",".","."
"","320
005","30","3.167","40.0","10.0","23.3","10.0","10.0","6.7",".",".",".",".",".",".",".",".",".","."
"Linear Alg & Diff Equations","Course Total","171","2.862","24.6","12.3","26.9","9.4","17.5","4.1","4.7",".","0.6",".",".",".",".",".",".","."
"","321
001","14","3.250","42.9",".","35.7","7.1","14.3",".",".",".",".",".",".",".",".",".",".","."
"","002
321","12","2.417","16.7","16.7","16.7","16.7","8.3","8.3","16.7",".",".",".",".",".",".",".",".","."
"Appl Mathematical Analysis","Course Total","26","2.865","30.8","7.7","26.9","11.5","11.5","3.8","7.7",".",".",".",".",".",".",".",".","."
"Appl Mathematical Analysis","322
001","8","2.813","12.5","25.0","25.0","12.5","12.5","12.5",".",".",".",".",".",".",".",".",".","."
"","340
001","30","3.412","46.7","20.0","20.0","10.0",".",".","3.3",".",".",".",".",".",".",".",".","."
"","340
002","28","3.286","46.4","14.3","14.3","7.1","14.3","3.6",".",".",".",".",".",".",".",".",".","."
"","003
340","30","2.717","16.7","16.7","30.0","13.3","10.0","3.3","10.0",".",".",".",".",".",".",".",".","."
"","340
004","29","2.586","13.8","6.9","20.7","13.8","41.4",".","3.4",".",".",".",".",".",".",".",".","."
"","340
005","25","3.020","28.0","24.0","12.0","20.0","4.0","12.0",".",".",".",".",".",".",".",".",".","."
"April 01, 2013","","","","","","","","","","","","","","","","","","Page 241 of 374",""
