"MATHEMATICS","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","319
004","34","2.515","5.9","17.6","23.5","26.5","14.7",".","11.8",".",".",".",".",".",".",".",".","."
"","319
005","22","2.409","22.7","13.6","9.1","13.6","18.2","4.5","18.2",".",".",".",".",".",".",".",".","."
"Tech-Ordinary Diff Equation","Course Total","135","2.720","24.4","12.6","17.8","16.3","14.1","5.9","8.1",".",".",".",".",".",".",".","0.7","."
"","320
001","34","2.706","14.7","23.5","11.8","17.6","20.6","8.8","2.9",".",".",".",".",".",".",".",".","."
"","002
320","36","2.500","13.9","11.1","16.7","16.7","27.8","8.3","5.6",".",".",".",".",".",".",".",".","."
"Linear Mathematics","Course Total","70","2.600","14.3","17.1","14.3","17.1","24.3","8.6","4.3",".",".",".",".",".",".",".",".","."
"","001
321","7","3.357","42.9","14.3","28.6",".","14.3",".",".",".",".",".",".",".",".",".",".","."
"","002
321","18","2.667","22.2","5.6","11.1","5.6","55.6",".",".",".",".",".",".",".",".",".",".","."
"Appl Mathematical Analysis","Course Total","25","2.860","28.0","8.0","16.0","4.0","44.0",".",".",".",".",".",".",".",".",".",".","."
"Appl Mathematical Analysis","322
001","17","2.853","23.5","11.8","17.6","29.4","5.9","11.8",".",".",".",".",".",".",".",".",".","."
"","340
001","32","2.797","25.0","12.5","21.9","3.1","25.0","12.5",".",".",".",".",".",".",".",".",".","."
"","340
002","29","3.276","31.0","27.6","27.6",".","10.3","3.4",".",".",".",".",".",".",".",".",".","."
"","003
340","29","2.448","10.3","3.4","27.6","3.4","44.8","10.3",".",".",".",".",".",".",".",".",".","."
"March 29, 2013","","","","","","","","","","","","","","","","","","Page 249 of 383",""
